row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND(Trình bày lại),numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND(Trình bày lại)
Từ cho vay khách hàng,Từ cho vay khách hàng,Từ cho vay khách hàng,1.231.435,946.945,1231435.0,946945.0
Từ tiền gửi tại và cho vay các TCTD khác,Từ tiền gửi tại và cho vay các TCTD khác,Từ tiền gửi tại và cho vay các TCTD khác,505.211,410.774,505211.0,410774.0
Từ các khoản đầu tư chứng khoán,Từ các khoản đầu tư chứng khoán,Từ các khoản đầu tư chứng khoán,3.064.315,2.244.134,3064315.0,2244134.0
Từ giao dịch phải sinh,Từ giao dịch phải sinh,Từ giao dịch phải sinh,41.314,57.826,41314.0,57826.0
,,,4.842.275,3.659.679,4842275.0,3659679.0
