row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND(Trình bày lại),numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND(Trình bày lại)
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,370.637.362,298.384.575,370637362.0,298384575.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,9.377.079,17.491.365,9377079.0,17491365.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,796.645,2.134.439,796645.0,2134439.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,750.489,1.756.323,750489.0,1756323.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,5.590.129,3.571.416,5590129.0,3571416.0
,,,387.151.704,323.338.118,387151704.0,323338118.0
