row_label_raw,row_label_full,col_0,Nămkết thúc31/12/2015Triệu VND,Nămkết thúc31/12/2014Triệu VND(Trình bày lại),numeric__Nămkết thúc31/12/2015Triệu VND,numeric__Nămkết thúc31/12/2014Triệu VND(Trình bày lại)
Số dư đầu kỳ,Số dư đầu kỳ,Số dư đầu kỳ,4.824.395,4.533.074,4824395.0,4533074.0
Trích lập dự phòng (xem Thuyết minh 31),Trích lập dự phòng (xem Thuyết minh 31),Trích lập dự phòng (xem Thuyết minh 31),5.109.836,4.682.501,5109836.0,4682501.0
Xử lý các khoản nợ khó thu hồi bằng nguồn dự phòng,Xử lý các khoản nợ khó thu hồi bằng nguồn dự phòng,Xử lý các khoản nợ khó thu hồi bằng nguồn dự phòng,(3.411.042),(2.752.276),-3411042.0,-2752276.0
Sử dụng đối với nợ bán cho VAMC,Sử dụng đối với nợ bán cho VAMC,Sử dụng đối với nợ bán cho VAMC,(620.575),(1.639.191),-620575.0,-1639191.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,879,287,879.0,287.0
Số dư cuối kỳ,Số dư cuối kỳ,Số dư cuối kỳ,5.903.493,4.824.395,5903493.0,4824395.0
