row_label_raw,row_label_full,col_0,Nămkết thúc31/12/2015Triệu VND,Nămkết thúc31/12/2014Triệu VND(Trình bày lại),numeric__Nămkết thúc31/12/2015Triệu VND,numeric__Nămkết thúc31/12/2014Triệu VND(Trình bày lại)
Số dư đầu kỳ,Số dư đầu kỳ,Số dư đầu kỳ,2.259.976,1.917.731,2259976.0,1917731.0
Trích lập dự phòng (xem Thuyết minh 31),Trích lập dự phòng (xem Thuyết minh 31),Trích lập dự phòng (xem Thuyết minh 31),440.784,340.410,440784.0,340410.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,5.625,1.835,5625.0,1835.0
Số dư cuối kỳ,Số dư cuối kỳ,Số dư cuối kỳ,2.706.385,2.259.976,2706385.0,2259976.0
