row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND(Trình bày lại),numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND(Trình bày lại)
Dự phòng chung,Dự phòng chung,Dự phòng chung,-,-,,
Dự phòng cụ thể,Dự phòng chung > Dự phòng cụ thể,Dự phòng cụ thể,-,22.877,,22877.0
Số dư cuối kỳ,Dự phòng chung > Số dư cuối kỳ,Số dư cuối kỳ,-,22.877,,22877.0
