row_label_raw,row_label_full,col_0,Ảnh hưởng,Ảnh hưởng_1,numeric__Ảnh hưởng,numeric__Ảnh hưởng_1
,,,Tuyết đối Tỷ VND,Tương đối %,,
Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,,,,
Tăng Thu từ hoạt động dịch vụ,Khoản mục có biến động chủ yếu > Tăng Thu từ hoạt động dịch vụ,Tăng Thu từ hoạt động dịch vụ,645,"11,04",645.0,11.04
Tăng Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro (thuộc Thu nhập từ hoạt động khác),Khoản mục có biến động chủ yếu > Tăng Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro (thuộc Thu nhập từ hoạt động khác),Tăng Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro (thuộc Thu nhập từ hoạt động khác),414,"7,08",414.0,7.08
,,,1.059,"18,12",1059.0,18.12
