row_label_raw,row_label_full,col_0,Nămkết thúc31/12/2015Triệu VND,Nămkết thúc31/12/2014Triệu VND,numeric__Nămkết thúc31/12/2015Triệu VND,numeric__Nămkết thúc31/12/2014Triệu VND
Trả lãi tiền gửi,Trả lãi tiền gửi,Trả lãi tiền gửi,(14.956.105),(15.259.879),-14956105.0,-15259879.0
Trả lãi tiền vay,Trả lãi tiền vay,Trả lãi tiền vay,(596.262),(506.802),-596262.0,-506802.0
Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,(278.523),(244.527),-278523.0,-244527.0
Chi phí khác cho hoạt động tín dụng,Chi phí khác cho hoạt động tín dụng,Chi phí khác cho hoạt động tín dụng,(76.807),(202.390),-76807.0,-202390.0
,,,(15.907.697),(16.213.598),-15907697.0,-16213598.0
