row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND(Trình bày lại),numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND(Trình bày lại)
Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,90.323.280,90.002.735,90323280.0,90002735.0
Công ty trách nhiệm hữu hạn,Công ty trách nhiệm hữu hạn,Công ty trách nhiệm hữu hạn,81.743.726,69.453.779,81743726.0,69453779.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,26.082.944,17.882.606,26082944.0,17882606.0
Hợp tác xã và công ty tư nhân,Hợp tác xã và công ty tư nhân,Hợp tác xã và công ty tư nhân,7.720.166,6.055.632,7720166.0,6055632.0
Cá nhân,Cá nhân,Cá nhân,77.831.154,51.745.732,77831154.0,51745732.0
Khác,Khác,Khác,103.450.434,88.197.634,103450434.0,88197634.0
,,,387.151.704,323.338.118,387151704.0,323338118.0
