row_label_raw,row_label_full,col_0,Ngành kinh doanh,Tỷ lệ vốn góp,Giá gốc Triệu VND,Giá trị ghi số Triệu VND,numeric__Ngành kinh doanh,numeric__Tỷ lệ vốn góp,numeric__Giá gốc Triệu VND,numeric__Giá trị ghi số Triệu VND
Công ty Liên doanh TNHHVietcombank - Bonday - Bến Thành,Công ty Liên doanh TNHHVietcombank - Bonday - Bến Thành,Công ty Liên doanh TNHHVietcombank - Bonday - Bến Thành,Cho thuê văn phòng,52%,410.365,379.424,,0.52,410365.0,379424.0
Công ty Liên doanh Quản lý Quỹđầu tư chứng khoán Vietcombank,Công ty Liên doanh Quản lý Quỹđầu tư chứng khoán Vietcombank,Công ty Liên doanh Quản lý Quỹđầu tư chứng khoán Vietcombank,Quản lý quỹ đầu tư,51%,28.050,31.294,,0.51,28050.0,31294.0
Công ty TNHH Bảo hiểm Nhân thọVietcombank – Cardif,Công ty TNHH Bảo hiểm Nhân thọVietcombank – Cardif,Công ty TNHH Bảo hiểm Nhân thọVietcombank – Cardif,Bảo hiểm nhân thọ,45%,270.000,282.426,,0.45,270000.0,282426.0
,,,,,708.415,693.144,,,708415.0,693144.0
