row_label_raw,row_label_full,col_0,Năm kết thúc31/12/2014Triệu VND(Trình bày lại theo Thông tư 49),Năm kết thúc31/12/2014Triệu VND(Số theo báo cáo KTNN),Số liệu điều chỉnhTriệu VND,numeric__Năm kết thúc31/12/2014Triệu VND(Trình bày lại theo Thông tư 49),numeric__Năm kết thúc31/12/2014Triệu VND(Số theo báo cáo KTNN),numeric__Số liệu điều chỉnhTriệu VND
Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,28.155.859,27.901.305,254.554,28155859.0,27901305.0,254554.0
Thu nhập từ hoạt động dịch vụ nhân được,Thu nhập từ hoạt động dịch vụ nhân được,Thu nhập từ hoạt động dịch vụ nhân được,1.515.728,1.770.282,(254.554),1515728.0,1770282.0,-254554.0
