row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2022 VND,1/1/2022 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2022 VND,numeric__1/1/2022 VND
Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),200,,6.052.583.206.003,6.452.763.755.281,200.0,,6052583206003.0,6452763755281.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,799.932.824.894,799.932.824.894,210.0,,799932824894.0,799932824894.0
Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,215,9,799.932.824.894,799.932.824.894,215.0,9.0,799932824894.0,799932824894.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,4.899.203.801.581,5.223.070.502.916,220.0,,4899203801581.0,5223070502916.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,10,4.898.201.713.575,5.222.232.342.065,221.0,10.0,4898201713575.0,5222232342065.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,14.823.051.841.251,14.814.242.649.760,222.0,,14823051841251.0,14814242649760.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(9.924.850.127.676),(9.592.010.307.695),223.0,,-9924850127676.0,-9592010307695.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,11,1.002.088.006,838.160.851,227.0,11.0,1002088006.0,838160851.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,2.335.628.057,1.886.838.057,228.0,,2335628057.0,1886838057.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(1.333.540.051),(1.048.677.206),229.0,,-1333540051.0,-1048677206.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,18.336.877.279,5.411.419.557,240.0,,18336877279.0,5411419557.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,12,18.336.877.279,5.411.419.557,242.0,12.0,18336877279.0,5411419557.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,252.419.200.000,357.419.200.000,250.0,,252419200000.0,357419200000.0
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,251,5(b),112.000.000.000,112.000.000.000,251.0,,112000000000.0,112000000000.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,252,5(b),100.079.200.000,100.079.200.000,252.0,,100079200000.0,100079200000.0
Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,253,5(b),37.360.000.000,37.360.000.000,253.0,,37360000000.0,37360000000.0
Đầu tư nấm giữ đến ngày đáo hạn,Đầu tư nấm giữ đến ngày đáo hạn,Đầu tư nấm giữ đến ngày đáo hạn,255,5(a),2.980.000.000,107.980.000.000,255.0,,2980000000.0,107980000000.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,82.690.502.249,66.929.807.914,260.0,,82690502249.0,66929807914.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,13(b),25.716.035.170,3.916.668.223,261.0,,25716035170.0,3916668223.0
"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,8(b),56.974.467.079,63.013.139.691,263.0,,56974467079.0,63013139691.0
TỔNG CỘNG TÀI SẢN(270 = 100 + 200),TỔNG CỘNG TÀI SẢN(270 = 100 + 200),TỔNG CỘNG TÀI SẢN(270 = 100 + 200),270,,8.256.582.932.950,8.588.333.232.778,270.0,,8256582932950.0,8588333232778.0
