row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2022 VND,2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2022 VND,numeric__2021 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,24,2.663.048.625.552,2.394.071.815.818,1.0,24.0,2663048625552.0,2394071815818.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,25,957.652.716.379,904.443.567.681,11.0,25.0,957652716379.0,904443567681.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,1.705.395.909.173,1.489.628.248.137,20.0,,1705395909173.0,1489628248137.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,26,209.634.012.073,231.750.131.565,21.0,26.0,209634012073.0,231750131565.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,27,43.199.315.188,40.500.688.658,22.0,27.0,43199315188.0,40500688658.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,42.588.403.070,40.673.325.442,23.0,,42588403070.0,40673325442.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,28,86.679.110.911,70.870.135.452,26.0,28.0,86679110911.0,70870135452.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - 26},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - 26},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - 26},30,,1.785.151.495.147,1.610.007.555.592,30.0,,1785151495147.0,1610007555592.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,29,18.055.442.978,56.206.464,31.0,29.0,18055442978.0,56206464.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,982.280.831,-,32.0,,982280831.0,
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,17.073.162.147,56.206.464,40.0,,17073162147.0,56206464.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,1.802.224.657.294,1.610.063.762.056,50.0,,1802224657294.0,1610063762056.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,31,322.104.660.656,276.072.190.331,51.0,31.0,322104660656.0,276072190331.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),60,,1.480.119.996.638,1.333.991.571.725,60.0,,1480119996638.0,1333991571725.0
