row_label_raw,row_label_full,Công ty Mua Bán Điện – Tập đoàn Điện lực Việt Nam,31/12/2022VND > 524.784.121.092,1/1/2022VND > 533.351.157.182,numeric__31/12/2022VND > 524.784.121.092,numeric__1/1/2022VND > 533.351.157.182
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,3.924.150.842,2.814.784.793,3924150842.0,2814784793.0
,,,528.708.271.934,536.165.941.975,528708271934.0,536165941975.0
