row_label_raw,row_label_full,col_0,Ngàn VND,Ngàn VND_1,numeric__Ngàn VND,numeric__Ngàn VND_1
,,,Năm nay,Năm trước (đã điều chỉnh lại – Thuyết minh số 21),,
Lãi vay ngân hàng và lãi trái phiếu,Lãi vay ngân hàng và lãi trái phiếu,Lãi vay ngân hàng và lãi trái phiếu,345.763.745,348.436.845,345763745.0,348436845.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,2.907.014,-,2907014.0,
Khác,Khác,Khác,116.914,4.037.441,116914.0,4037441.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,348.787.673,352.474.286,348787673.0,352474286.0
