row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2015,Ngày 31 tháng 12năm 2014,numeric__Ngày 31 tháng 12năm 2015,numeric__Ngày 31 tháng 12năm 2014
Hàng hóa,Hàng hóa,Hàng hóa,945.200,965.139,945200.0,965139.0
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,63.901,141.676,63901.0,141676.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",19.795,16.264,19795.0,16264.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.028.896,1.123.079,1028896.0,1123079.0
