row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước(trình bày lại – Thuyết minh số 21),numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước(trình bày lại – Thuyết minh số 21)
,,,III. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
31,31,31,Tiền thu từ nhận góp vốn của chủ sở hữu,,1.797.972.760,-,,,1797972760.0,
33,33,33,"Tiền thu từ đi vay, mượn",,4.256.390.738,1.875.797.660,,,4256390738.0,1875797660.0
34,34,34,"Tiền chi trả nợ gốc vay, mượn",,(4.506.651.183),(552.021.613),,,-4506651183.0,-552021613.0
36,36,36,Cổ tức đã trả cho chủ sở hữu,,(83.317.160),(2.365.542),,,-83317160.0,-2365542.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,1.464.395.155,1.321.410.505,,,1464395155.0,1321410505.0
50,50,50,Lưu chuyển tiền thuần trong năm,,(876.776),906.161,,,-876776.0,906161.0
60,60,60,Tiền đầu năm,,1.449.756,543.595,,,1449756.0,543595.0
70,70,70,Tiền cuối năm,4,572.980,1.449.756,,4.0,572980.0,1449756.0
