row_label_raw,row_label_full,col_0,Ngàn VND,Ngàn VND_1,numeric__Ngàn VND,numeric__Ngàn VND_1
,,,Năm nay,Năm trước (đã điều chỉnh lại – Thuyết minh số 21),,
Cổ tức,Cổ tức,Cổ tức,1.190.255.496,88.353.294,1190255496.0,88353294.0
Lãi cho vay các bên liên quan,Lãi cho vay các bên liên quan,Lãi cho vay các bên liên quan,364.268.379,373.228.923,364268379.0,373228923.0
Khác,Khác,Khác,379.023,4.080.628,379023.0,4080628.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.554.902.898,465.662.845,1554902898.0,465662845.0
