row_label_raw,row_label_full,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Công ty con,Cho vay,427.589.992,137.917.650,numeric__Công ty con,numeric__Cho vay,numeric__427.589.992,numeric__137.917.650
Công ty TNHH Hoàng Anh Rattanakiri,Công ty TNHH Hoàng Anh Rattanakiri,Công ty TNHH Hoàng Anh Rattanakiri,Công ty con,Cho vay,336.073.001,99.278.400,,,336073001.0,99278400.0
Công ty Cổ phần Cao su Hoàng Anh - Quang Minh,Công ty Cổ phần Cao su Hoàng Anh - Quang Minh,Công ty Cổ phần Cao su Hoàng Anh - Quang Minh,Công ty con,Cho vay,195.783.281,-,,,195783281.0,
Công ty Cổ phần Mía đường Hoàng Anh Gia Lai,Công ty Cổ phần Mía đường Hoàng Anh Gia Lai,Công ty Cổ phần Mía đường Hoàng Anh Gia Lai,Công ty con,Cho vay,170.611.131,168.000.000,,,170611131.0,168000000.0
Công ty TNHH Hoàng Anh Oyadav,Công ty TNHH Hoàng Anh Oyadav,Công ty TNHH Hoàng Anh Oyadav,Công ty con,Cho vay,129.120.002,-,,,129120002.0,
Công ty Cổ phần Hoàng Anh Đắk Lắk,Công ty Cổ phần Hoàng Anh Đắk Lắk,Công ty Cổ phần Hoàng Anh Đắk Lắk,Công ty con,Cho vay,128.221.602,-,,,128221602.0,
Công ty Cổ Phần Cao su Trung Nguyên,Công ty Cổ Phần Cao su Trung Nguyên,Công ty Cổ Phần Cao su Trung Nguyên,Bên liên quan,Cho vay,123.358.579,-,,,123358579.0,
,,,,,1.510.757.588,405.196.050,,,1510757588.0,405196050.0
