row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2015,Ngày 31 tháng 12năm 2014,numeric__Ngày 31 tháng 12năm 2015,numeric__Ngày 31 tháng 12năm 2014
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,62.562.500,690.500,62562500.0,690500.0
- Ông Huỳnh Ngọc Thanh,- Ông Huỳnh Ngọc Thanh,- Ông Huỳnh Ngọc Thanh,61.490.000,-,61490000.0,
- Người bán khác,- Người bán khác,- Người bán khác,1.072.500,690.500,1072500.0,690500.0
Phải trả cho các bên liên quan(Thuyết minh số 19),Phải trả cho các bên liên quan(Thuyết minh số 19),Phải trả cho các bên liên quan(Thuyết minh số 19),55.082,48.845.097,55082.0,48845097.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,62.617.582,49.535.597,62617582.0,49535597.0
