row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,21.675.080.213,563.883.575.304,21675080213.0,563883575304.0
Chi phí xây dựng trích trước,Chi phí xây dựng trích trước,Chi phí xây dựng trích trước,85.834.745.330,136.573.166.136,85834745330.0,136573166136.0
Chi phí quản lý căn hộ đã bàn giao trích trước,Chi phí quản lý căn hộ đã bàn giao trích trước,Chi phí quản lý căn hộ đã bàn giao trích trước,-,70.431.827.118,,70431827118.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,17.055.795.032,22.515.499.274,17055795032.0,22515499274.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,124.565.620.575,793.404.067.832,124565620575.0,793404067832.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả cho các bên khác,Trong đó: > Phải trả cho các bên khác,Phải trả cho các bên khác,107.516.734.632,159.004.287.708,107516734632.0,159004287708.0
Phải trả khác cho các bên liên quan(Thuyết minh số 29),Trong đó: > Phải trả khác cho các bên liên quan(Thuyết minh số 29),Phải trả khác cho các bên liên quan(Thuyết minh số 29),17.048.885.943,634.399.780.124,17048885943.0,634399780124.0
