row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí xây dựng và phát triển bắt động sản,Chi phí xây dựng và phát triển bắt động sản,Chi phí xây dựng và phát triển bắt động sản,418.605.242.451,3.824.317.644.977,418605242451.0,3824317644977.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,108.612.905.627,87.320.315.451,108612905627.0,87320315451.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,67.624.612.294,9.934.802.473,67624612294.0,9934802473.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,376.664.317.679,164.003.515.652,376664317679.0,164003515652.0
Chi phí khác (không gồm chi phí tài chính),Chi phí khác (không gồm chi phí tài chính),Chi phí khác (không gồm chi phí tài chính),27.336.800.151,3.130.108.477,27336800151.0,3130108477.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,998.843.878.202,4.088.706.387.030,998843878202.0,4088706387030.0
