row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lãi cho vay và đặt cọc,Lãi cho vay và đặt cọc,Lãi cho vay và đặt cọc,1.246.269.220.296,1.104.574.431.813,1246269220296.0,1104574431813.0
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,23.392.777.018,18.102.609.783,23392777018.0,18102609783.0
Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,235.110.079.862,-,235110079862.0,
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,309.945.323.060,-,309945323060.0,
Doanh thu tài chính khác,Doanh thu tài chính khác,Doanh thu tài chính khác,-,1.792.497.390,,1792497390.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.814.717.400.236,1.124.469.538.986,1814717400236.0,1124469538986.0
