row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Lãi tiền vay và lãi trái phiếu,Lãi tiền vay và lãi trái phiếu,Lãi tiền vay và lãi trái phiếu,1.032.832.440.318,1.081.295.525.176,1032832440318.0,1081295525176.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,6.800.000.000,21.500.000.000,6800000000.0,21500000000.0
"Chi phí thu xếp, phát hành các khoản vay và nợ","Chi phí thu xếp, phát hành các khoản vay và nợ","Chi phí thu xếp, phát hành các khoản vay và nợ",4.783.333.332,27.061.499.999,4783333332.0,27061499999.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,1.383.341.060,1.052.681.387,1383341060.0,1052681387.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.045.799.114.710,1.130.909.706.562,1045799114710.0,1130909706562.0
