row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,26.023.640.284,88.902.430.449,26023640284.0,88902430449.0
Điều chỉnh thuế TNDN trong những năm trước,Điều chỉnh thuế TNDN trong những năm trước,Điều chỉnh thuế TNDN trong những năm trước,8.226.930.098,-,8226930098.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,34.250.570.382,88.902.430.449,34250570382.0,88902430449.0
