row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Dự án Vincom Plaza Hậu Giang,Dự án Vincom Plaza Hậu Giang,Dự án Vincom Plaza Hậu Giang,115.769.011.486,14.724.622.974,115769011486.0,14724622974.0
Dự án Vincom Plaza Trà Vinh,Dự án Vincom Plaza Trà Vinh,Dự án Vincom Plaza Trà Vinh,139.556.964.057,3.803.359.719,139556964057.0,3803359719.0
Dự án Vincom Plaza Vĩnh Long,Dự án Vincom Plaza Vĩnh Long,Dự án Vincom Plaza Vĩnh Long,109.598.826.874,2.130.059.536,109598826874.0,2130059536.0
Dự án phần mềm SAP,Dự án phần mềm SAP,Dự án phần mềm SAP,-,17.140.074.112,,17140074112.0
Các dự án khác,Các dự án khác,Các dự án khác,8.409.470.921,4.689.386.849,8409470921.0,4689386849.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,373.334.273.338,42.487.503.190,373334273338.0,42487503190.0
