row_label_raw,row_label_full,col_0,Xây lắp và hoạt động khác,"Đầu tư, kinh doanh BĐS",Dịch vụ thu phí đường bộ,Tổng,numeric__Xây lắp và hoạt động khác,"numeric__Đầu tư, kinh doanh BĐS",numeric__Dịch vụ thu phí đường bộ,numeric__Tổng
DOANH THU,DOANH THU,DOANH THU,DOANH THU,DOANH THU,DOANH THU,DOANH THU,,,,
Tổng doanh thu,DOANH THU > Tổng doanh thu,Tổng doanh thu,1.730.607.331.649,317.555.754.928,207.339.947.271,2.255.503.033.848,1730607331649.0,317555754928.0,207339947271.0,2255503033848.0
Giảm trừ doanh thu,DOANH THU > Giảm trừ doanh thu,Giảm trừ doanh thu,(9.004.496.464),(998.266.640),-,(10.002.763.104),-9004496464.0,-998266640.0,,-10002763104.0
Doanh thu thuần,DOANH THU > Doanh thu thuần,Doanh thu thuần,1.721.602.835.185,316.557.488.288,207.339.947.271,2.245.500.270.744,1721602835185.0,316557488288.0,207339947271.0,2245500270744.0
KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,,,,
Kết quả bộ phận,KẾT QUẢ HOẠT ĐỘNG > Kết quả bộ phận,Kết quả bộ phận,78.613.178.338,92.903.265.487,25.276.520.578,196.792.964.403,78613178338.0,92903265487.0,25276520578.0,196792964403.0
Thuế thu nhập doanh nghiệp,KẾT QUẢ HOẠT ĐỘNG > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,13.583.629.027,20.438.718.407,1.825.590.767,35.847.938.201,13583629027.0,20438718407.0,1825590767.0,35847938201.0
Lợi nhuận trong kỳ,KẾT QUẢ HOẠT ĐỘNG > Lợi nhuận trong kỳ,Lợi nhuận trong kỳ,65.029.549.311,72.464.547.080,23.450.929.811,160.945.026.202,65029549311.0,72464547080.0,23450929811.0,160945026202.0
