row_label_raw,row_label_full,col_0,31/12/2015VND,numeric__31/12/2015VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,5.959.469.092,5959469092.0
"Chi phí trung tu, đại tu cầu đường của BOT QL10, QL21","Chi phí trung tu, đại tu cầu đường của BOT QL10, QL21","Chi phí trung tu, đại tu cầu đường của BOT QL10, QL21",5.959.469.092,5959469092.0
Dài hạn,Dài hạn,Dài hạn,15.384.298.182,15384298182.0
"Chi phí trung tu, đại tu cầu đường của BOT QL10, QL21","Chi phí trung tu, đại tu cầu đường của BOT QL10, QL21","Chi phí trung tu, đại tu cầu đường của BOT QL10, QL21",15.384.298.182,15384298182.0
Tổng,Tổng,Tổng,21.343.767.274,21343767274.0
