row_label_raw,row_label_full,col_0,Xây lắp và hoạt động khác,"Đầu tư, kinh doanh BĐS",Dịch vụ thu phí đường bộ,Tổng,numeric__Xây lắp và hoạt động khác,"numeric__Đầu tư, kinh doanh BĐS",numeric__Dịch vụ thu phí đường bộ,numeric__Tổng
DOANH THU,DOANH THU,DOANH THU,DOANH THU,DOANH THU,DOANH THU,DOANH THU,,,,
Tổng doanh thu,DOANH THU > Tổng doanh thu,Tổng doanh thu,1.046.000.796.191,1.621.192.657.860,102.073.791.816,2.769.267.245.867,1046000796191.0,1621192657860.0,102073791816.0,2769267245867.0
Giảm trừ doanh thu,DOANH THU > Giảm trừ doanh thu,Giảm trừ doanh thu,(3.875.857.053),(2.991.565.336),-,(6.867.422.389),-3875857053.0,-2991565336.0,,-6867422389.0
Doanh thu thuần,DOANH THU > Doanh thu thuần,Doanh thu thuần,1.042.124.939.138,1.618.201.092.524,102.073.791.816,2.762.399.823.478,1042124939138.0,1618201092524.0,102073791816.0,2762399823478.0
KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,,,,
Kết quả bộ phận,KẾT QUẢ HOẠT ĐỘNG > Kết quả bộ phận,Kết quả bộ phận,(5.484.768.971),332.298.432.472,7.278.113.427,334.091.776.928,-5484768971.0,332298432472.0,7278113427.0,334091776928.0
Thuế thu nhập doanh nghiệp,KẾT QUẢ HOẠT ĐỘNG > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,756.525.257,73.131.597.021,1.601.184.954,75.489.307.232,756525257.0,73131597021.0,1601184954.0,75489307232.0
Lợi nhuận trong kỳ,KẾT QUẢ HOẠT ĐỘNG > Lợi nhuận trong kỳ,Lợi nhuận trong kỳ,(6.241.294.228),259.166.835.450,5.676.928.473,258.602.469.696,-6241294228.0,259166835450.0,5676928473.0,258602469696.0
