row_label_raw,row_label_full,Hội đồng Quản trị,Ông Phạm Quang Dũng,Chủ tịch,numeric__Ông Phạm Quang Dũng,numeric__Chủ tịch
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Phạm Văn Lương,Phó Chủ tịch,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Bà Phạm Thị Nhàn,Ủy viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Bà Trần Thị Thanh Tân,Ủy viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Vũ Quang Lâm,Ủy viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Ngọc Hùng,Ủy viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Bà Phạm Thị Chi,Ủy viên (Bổ nhiệm ngày 30/10/2015),,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Bà Nguyễn Thị Thúy,Ủy viên (Miễn nhiệm ngày 30/10/2015),,
