row_label_raw,row_label_full,col_0,31/12/2015VND,01/01/2015VND,numeric__31/12/2015VND,numeric__01/01/2015VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,53.413.206.224,124.809.285.529,53413206224.0,124809285529.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,338.759.179,99.079.559,338759179.0,99079559.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,96.792.280,209.697.674,96792280.0,209697674.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,16.497.235,36.293.887,16497235.0,36293887.0
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,7.445.560,16.130.594,7445560.0,16130594.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",4.569.702.800,3.919.652.800,4569702800.0,3919652800.0
"Phải trả, phải nộp khác","Phải trả, phải nộp khác","Phải trả, phải nộp khác",48.384.009.170,120.528.431.015,48384009170.0,120528431015.0
Dài hạn,Dài hạn,Dài hạn,1.037.775.003.208,910.701.356.807,1037775003208.0,910701356807.0
Công ty CP Tư vấn Đầu tư XD Hà Việt,Công ty CP Tư vấn Đầu tư XD Hà Việt,Công ty CP Tư vấn Đầu tư XD Hà Việt,386.475.300.000,456.475.300.000,386475300000.0,456475300000.0
Các khoản phải trả dài hạn khác,Các khoản phải trả dài hạn khác,Các khoản phải trả dài hạn khác,651.299.703.208,454.226.056.807,651299703208.0,454226056807.0
Tổng,Tổng,Tổng,1.091.188.209.432,1.035.510.642.336,1091188209432.0,1035510642336.0
