row_label_raw,row_label_full,31/12/2015,Dưới 1 nămVND,Từ 1-5 nămVND,TổngVND,numeric__Dưới 1 nămVND,numeric__Từ 1-5 nămVND,numeric__TổngVND
Các khoản vay,Các khoản vay,Các khoản vay,129.460.545.030,3.579.614.827.726,3.709.075.372.756,129460545030.0,3579614827726.0,3709075372756.0
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,245.877.733.902,1.041.245.042.741,1.287.122.776.643,245877733902.0,1041245042741.0,1287122776643.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,97.852.658.543,-,97.852.658.543,97852658543.0,,97852658543.0
01/01/2015,01/01/2015,01/01/2015,Dưới 1 nămVND,Từ 1-5 nămVND,TổngVND,,,
Các khoản vay,01/01/2015 > Các khoản vay,Các khoản vay,365.032.565.849,2.166.330.976.217,2.531.363.542.066,365032565849.0,2166330976217.0,2531363542066.0
Phải trả người bán và phải trả khác,01/01/2015 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,354.518.469.019,910.701.356.807,1.265.219.825.826,354518469019.0,910701356807.0,1265219825826.0
Chi phí phải trả,01/01/2015 > Chi phí phải trả,Chi phí phải trả,31.672.903.944,10.671.883.637,42.344.787.581,31672903944.0,10671883637.0,42344787581.0
