row_label_raw,row_label_full,col_0,31/12/2015 > Giá gốc,31/12/2015 > Giá trị ghi sổ,01/01/2015 > Giá gốc,01/01/2015 > Giá trị ghi sổ,numeric__31/12/2015 > Giá gốc,numeric__31/12/2015 > Giá trị ghi sổ,numeric__01/01/2015 > Giá gốc,numeric__01/01/2015 > Giá trị ghi sổ
Ngắn hạn,Ngắn hạn,Ngắn hạn,45.249.232.122,45.249.232.122,76.362.165.051,76.362.165.051,45249232122.0,45249232122.0,76362165051.0,76362165051.0
- Tiền gửi có kỳ hạn,- Tiền gửi có kỳ hạn,- Tiền gửi có kỳ hạn,45.249.232.122,45.249.232.122,76.362.165.051,76.362.165.051,45249232122.0,45249232122.0,76362165051.0,76362165051.0
Dài hạn,Dài hạn,Dài hạn,-,-,29.975.592.961,29.975.592.961,,,29975592961.0,29975592961.0
- Tiền gửi có kỳ hạn,- Tiền gửi có kỳ hạn,- Tiền gửi có kỳ hạn,-,-,29.975.592.961,29.975.592.961,,,29975592961.0,29975592961.0
Tổng,Tổng,Tổng,45.249.232.122,45.249.232.122,106.337.758.012,106.337.758.012,45249232122.0,45249232122.0,106337758012.0,106337758012.0
