row_label_raw,row_label_full,Khu vực,Cho vay khách hàng và cho vay TCTD khác,Tiền gửi và tiền vay từ khách hàng và các TCTD khác,Các cam kết tín dụng,CCTC phải sinh (Tổng giá trị giao dịch theo hợp đồng),Kinh doanh và đầu tư chứng khoán,numeric__Cho vay khách hàng và cho vay TCTD khác,numeric__Tiền gửi và tiền vay từ khách hàng và các TCTD khác,numeric__Các cam kết tín dụng,numeric__CCTC phải sinh (Tổng giá trị giao dịch theo hợp đồng),numeric__Kinh doanh và đầu tư chứng khoán
Khu vực,Khu vực,Khu vực,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Trong nước,Khu vực > Trong nước,Trong nước,73.391.092,90.821.719,453.767,27.641,18.246.084,73391092.0,90821719.0,453767.0,27641.0,18246084.0
Trong nước,Khu vực > Trong nước,Trong nước,73.391.092,90.821.719,453.767,27.641,18.246.084,73391092.0,90821719.0,453767.0,27641.0,18246084.0
