row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,Năm 2019 > Triệu VND,Năm 2018 > Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm 2019 > Triệu VND,numeric__Năm 2018 > Triệu VND
,,,Lưu chuyển tiền từ hoạt động tài chính,,,,,,,
01,01,01,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,,,37.951,,,,37951.0
III,III,III,Lưu chuyển tiền thuần từ hoạt động tài chính,,,37.951,,,,37951.0
IV,IV,IV,Lưu chuyển tiền thuần trong năm,,426.903,(2.627.799),,,426903.0,-2627799.0
V,V,V,Tiền và các khoản tương đương tiền tại thời điểm đầu năm,,12.699.354,15.327.153,,,12699354.0,15327153.0
VII,VII,VII,Tiền và các khoản tương đương tiền tại thời điểm cuối năm,32,,,,32.0,,
VII,VII,VII,Tiền và các khoản tương đương tiền tại thời điểm cuối năm,32,13.126.257,12.699.354,,32.0,13126257.0,12699354.0
