row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm > Triệu VND,Số phát sinh trong năm > Số phải nộp > Triệu VND,Số phát sinh trong năm > Số đã nộp > Triệu VND,Số dư cuối năm > Triệu VND,numeric__Số dư đầu năm > Triệu VND,numeric__Số phát sinh trong năm > Số phải nộp > Triệu VND,numeric__Số phát sinh trong năm > Số đã nộp > Triệu VND,numeric__Số dư cuối năm > Triệu VND
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,499,17.077,14.346,3.230,499.0,17077.0,14346.0,3230.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,51.855,183.719,179.585,55.989,51855.0,183719.0,179585.0,55989.0
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",8.394,72.885,60.659,20.620,8394.0,72885.0,60659.0,20620.0
,,,60.748,273.681,254.590,79.839,60748.0,273681.0,254590.0,79839.0
