row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Khu du lịch sinh thái nhà hàng Đông Bắc,Khu du lịch sinh thái nhà hàng Đông Bắc,Khu du lịch sinh thái nhà hàng Đông Bắc,6.865.839.340,6.865.839.340,6865839340.0,6865839340.0
"Dự án thi công xây lắp gói cải tạo văn phòng, nhà xưởng","Dự án thi công xây lắp gói cải tạo văn phòng, nhà xưởng","Dự án thi công xây lắp gói cải tạo văn phòng, nhà xưởng",4.411.789.769,-,4411789769.0,
Công trình cải tạo sửa chữa tòa nhà Vinafor,Công trình cải tạo sửa chữa tòa nhà Vinafor,Công trình cải tạo sửa chữa tòa nhà Vinafor,-,5.869.724.764,,5869724764.0
Dự án lắp đặt hệ thống phòng cháy chữa cháy,Dự án lắp đặt hệ thống phòng cháy chữa cháy,Dự án lắp đặt hệ thống phòng cháy chữa cháy,-,5.123.844.736,,5123844736.0
Xây dựng cơ bản dở dang khác,Xây dựng cơ bản dở dang khác,Xây dựng cơ bản dở dang khác,6.840.362.827,3.105.025.019,6840362827.0,3105025019.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,18.117.991.936,20.964.433.859,18117991936.0,20964433859.0
