row_label_raw,row_label_full,Mã số,CHỈ TIỀU,Thuyết minh,Năm nay,Năm trước (Trình bày lại),numeric__CHỈ TIỀU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước (Trình bày lại)
51,51,51,16. Chi phí thuế TNDN hiện hành,32.1,(18.970.143.889),(34.205.714.423),,321.0,-18970143889.0,-34205714423.0
52,52,52,17. Chi phí thuế TNDN hoãn lại,32.3,(153.704.904),(2.394.937.037),,323.0,-153704904.0,-2394937037.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,357.668.406.061,275.824.169.068,,,357668406061.0,275824169068.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,358.101.022.053,291.873.353.758,,,358101022053.0,291873353758.0
62,62,62,20. Lỗ sau thuế của cổ đông không kiểm soát,,(432.615.992),(16.049.184.690),,,-432615992.0,-16049184690.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,34,975,752,,34.0,975.0,752.0
71,71,71,22. Lãi suy giảm trên cổ phiếu,34,975,752,,34.0,975.0,752.0
