row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Tiền gửi có kỳ hạn,Ngắn hạn > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,2.112.925.996.194,2.120.368.114.368,2112925996194.0,2120368114368.0
Dài hạn,Dài hạn,Dài hạn,,,,
Tiền gửi có kỳ hạn,Dài hạn > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,50.215.000.000,50.000.000.000,50215000000.0,50000000000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,2.163.140.996.194,2.170.368.114.368,2163140996194.0,2170368114368.0
