row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Số phát sinh trong năm > Tăng,Số phát sinh trong năm > Giảm,Đơn vị tính: VND > Số cuối năm > Giá trị,Đơn vị tính: VND > Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Số phát sinh trong năm > Tăng,numeric__Số phát sinh trong năm > Giảm,numeric__Đơn vị tính: VND > Số cuối năm > Giá trị,numeric__Đơn vị tính: VND > Số cuối năm > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,
Vay ngắn hạn ngân hàng(Thuyết minh số 22.1),Vay ngắn hạn > Vay ngắn hạn ngân hàng(Thuyết minh số 22.1),Vay ngắn hạn ngân hàng(Thuyết minh số 22.1),110.475.359.728,110.475.359.728,264.650.926.181,(270.464.996.779),104.661.289.130,104.661.289.130,110475359728.0,110475359728.0,264650926181.0,-270464996779.0,104661289130.0,104661289130.0
Vay ngắn hạn đối tượngkhác (*),Vay ngắn hạn > Vay ngắn hạn đối tượngkhác (*),Vay ngắn hạn đối tượngkhác (*),6.228.804.124,6.228.804.124,100.000.000,-,6.328.804.124,6.328.804.124,6228804124.0,6228804124.0,100000000.0,,6328804124.0,6328804124.0
Vay dài hạn đến hạn tràngân hàng (Thuyết minh số22.2),Vay ngắn hạn > Vay dài hạn đến hạn tràngân hàng (Thuyết minh số22.2),Vay dài hạn đến hạn tràngân hàng (Thuyết minh số22.2),1.560.000.000,1.560.000.000,1.560.000.000,(1.560.000.000),1.560.000.000,1.560.000.000,1560000000.0,1560000000.0,1560000000.0,-1560000000.0,1560000000.0,1560000000.0
TỔNG CỘNG,Vay ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,118.264.163.852,118.264.163.852,266.310.926.181,(272.024.996.779),112.550.093.254,112.550.093.254,118264163852.0,118264163852.0,266310926181.0,-272024996779.0,112550093254.0,112550093254.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng(Thuyết minh số 22.2),Vay dài hạn > Vay ngân hàng(Thuyết minh số 22.2),Vay ngân hàng(Thuyết minh số 22.2),4.687.952.078,4.687.952.078,-,(3.277.000.000),1.410.952.078,1.410.952.078,4687952078.0,4687952078.0,,-3277000000.0,1410952078.0,1410952078.0
Vay đối tượng khác (**),Vay dài hạn > Vay đối tượng khác (**),Vay đối tượng khác (**),320.284.500,320.284.500,-,(320.284.500),-,-,320284500.0,320284500.0,,-320284500.0,,
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,5.008.236.578,5.008.236.578,-,(3.597.284.500),1.410.952.078,1.410.952.078,5008236578.0,5008236578.0,,-3597284500.0,1410952078.0,1410952078.0
