row_label_raw,row_label_full,Đối tượng,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: VND > Số đầu năm > Giá gốc,Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi
Các đội thi công và công xưởng chế biến khai thác,Các đội thi công và công xưởng chế biến khai thác,Các đội thi công và công xưởng chế biến khai thác,17.538.932.881,1.122.102.592,16.564.873.401,-,17538932881.0,1122102592.0,16564873401.0,
Công ty TNHH Noble House Home Furnishings Việt Nam,Công ty TNHH Noble House Home Furnishings Việt Nam,Công ty TNHH Noble House Home Furnishings Việt Nam,53.999.875.518,-,51.386.582.011,15.415.974.604,53999875518.0,,51386582011.0,15415974604.0
Công ty Cổ phần Ecoland,Công ty Cổ phần Ecoland,Công ty Cổ phần Ecoland,-,-,3.030.807.865,942.266.100,,,3030807865.0,942266100.0
Công ty Cổ phần Plan ITC,Công ty Cổ phần Plan ITC,Công ty Cổ phần Plan ITC,-,-,1.160.384.400,1.029.703.960,,,1160384400.0,1029703960.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,22.053.631.656,6.525.460.494,12.062.239.614,562.902.339,22053631656.0,6525460494.0,12062239614.0,562902339.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,93.592.440.055,7.647.563.086,84.204.887.291,17.950.847.003,93592440055.0,7647563086.0,84204887291.0,17950847003.0
