row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Negoce Des Bois D'Afrique Sa,Negoce Des Bois D'Afrique Sa,Negoce Des Bois D'Afrique Sa,11.185.490.986,-,11185490986.0,
Công ty Cổ phần Hoàng Sơn Việt Nam,Công ty Cổ phần Hoàng Sơn Việt Nam,Công ty Cổ phần Hoàng Sơn Việt Nam,8.088.123.000,-,8088123000.0,
Công ty Cổ phần GMI Việt Nam,Công ty Cổ phần GMI Việt Nam,Công ty Cổ phần GMI Việt Nam,7.299.999.300,-,7299999300.0,
Trả trước cho người bán khác,Trả trước cho người bán khác,Trả trước cho người bán khác,13.280.913.735,10.511.507.361,13280913735.0,10511507361.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,39.854.527.021,10.511.507.361,39854527021.0,10511507361.0
Dự phòng trả trước khó thu hồi,Dự phòng trả trước khó thu hồi,Dự phòng trả trước khó thu hồi,(524.635.786),(524.635.786),-524635786.0,-524635786.0
