row_label_raw,row_label_full,Giá trị đầu tư: > Số đầu năm > Biến động trong năm > Số cuối năm,Công ty TNHHSản xuất Nguyênliệu Giấy Việt NhậtCái Lân > Giá trị đầu tư: > 26.139.084.964 > - > 26.139.084.964,Công ty TNHHSản xuất Nguyênliệu Giấy ViệtNhật Vũng Áng > Giá trị đầu tư: > 12.401.394.337 > - > 12.401.394.337,Công ty TNHHViệt Thành Thái > Giá trị đầu tư: > 44.899.768.758 > - > 44.899.768.758,Công ty TNHHNăng lượng tái tạoUni-Vinafor ChâuĐức > Giá trị đầu tư: > 28.716.709.000 > 12.575.291.000 > 41.292.000.000,Công ty TNHHYamaha Motor > Giá trị đầu tư: > 226.814.236.519 > (6.597.899.956) > 220.216.336.563,Công ty Cốphấn Nguyênliệu giấy và gỗTân Thành > Giá trị đầu tư: > 903.000.000 > - > 903.000.000,Đơn vị tính: VNDTổng cộng > Giá trị đầu tư: > 426.135.441.954 > 5.944.025.144 > 432.079.467.098,numeric__Công ty TNHHSản xuất Nguyênliệu Giấy Việt NhậtCái Lân > Giá trị đầu tư: > 26.139.084.964 > - > 26.139.084.964,numeric__Công ty TNHHSản xuất Nguyênliệu Giấy ViệtNhật Vũng Áng > Giá trị đầu tư: > 12.401.394.337 > - > 12.401.394.337,numeric__Công ty TNHHViệt Thành Thái > Giá trị đầu tư: > 44.899.768.758 > - > 44.899.768.758,numeric__Công ty TNHHNăng lượng tái tạoUni-Vinafor ChâuĐức > Giá trị đầu tư: > 28.716.709.000 > 12.575.291.000 > 41.292.000.000,numeric__Công ty TNHHYamaha Motor > Giá trị đầu tư: > 226.814.236.519 > (6.597.899.956) > 220.216.336.563,numeric__Công ty Cốphấn Nguyênliệu giấy và gỗTân Thành > Giá trị đầu tư: > 903.000.000 > - > 903.000.000,numeric__Đơn vị tính: VNDTổng cộng > Giá trị đầu tư: > 426.135.441.954 > 5.944.025.144 > 432.079.467.098
Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,,,,,,,
Số đầu năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Số đầu năm,Số đầu năm,39.782.159.998,20.092.350.684,1.880.385.429,(1.281.868.426),726.795.492.498,-,823.348.850.910,39782159998.0,20092350684.0,1880385429.0,-1281868426.0,726795492498.0,,823348850910.0
Biến động trong năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Biến động trong năm,Biến động trong năm,(6.329.425.021),7.947.647.761,2.740.192.168,(892.120.878),70.273.466.466,-,81.712.121.318,-6329425021.0,7947647761.0,2740192168.0,-892120878.0,70273466466.0,,81712121318.0
Số cuối năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Số cuối năm,Số cuối năm,33.452.734.977,28.039.998.445,4.620.577.597,(2.173.989.304),797.068.958.964,-,905.060.972.228,33452734977.0,28039998445.0,4620577597.0,-2173989304.0,797068958964.0,,905060972228.0
Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,,,,,,,
Số đầu năm,Giá trị còn lại: > Số đầu năm,Số đầu năm,65.921.244.962,32.493.745.021,46.780.154.187,27.434.840.574,953.609.729.017,903.000.000,1.249.484.292.864,65921244962.0,32493745021.0,46780154187.0,27434840574.0,953609729017.0,903000000.0,1249484292864.0
Số cuối năm,Giá trị còn lại: > Số cuối năm,Số cuối năm,59.591.819.941,40.441.392.782,49.520.346.355,39.118.010.696,1.017.285.295.527,903.000.000,1.337.140.439.326,59591819941.0,40441392782.0,49520346355.0,39118010696.0,1017285295527.0,903000000.0,1337140439326.0
