row_label_raw,row_label_full,Bên cho vay,(VND),Kỳ hạn trả gốc và lãi,Lãi suất,Hình thức đảm bảo,numeric__(VND),numeric__Kỳ hạn trả gốc và lãi,numeric__Lãi suất,numeric__Hình thức đảm bảo
Ngân hàng TMCP Ngoại Thương - Chi nhánh Đà Nẵng,Ngân hàng TMCP Ngoại Thương - Chi nhánh Đà Nẵng,Ngân hàng TMCP Ngoại Thương - Chi nhánh Đà Nẵng,20.888.436.945,"Theo thời hạn của từng khoản vay, tối đa không quá 8 tháng kể từ ngày giải ngân. Ngày trả nợ gốc cuối cùng là ngày 26 tháng 2 năm 2025. Lãi vay trả cùng ngày với nợ gốc.","Lãi suất theo từng lần nhận nợ. Lãi suất trong kỳ là 4,9% - 5,5%/năm","- Tài sản đảm bảo khoản vay là nhà xưởng, máy móc thiết bị của Công ty Cổ phần Vinafor Đà Nẵng theo Hợp đồng thế chấp số 72/2014/VCB-ĐN ký ngày 26 tháng 4 năm 2014 và các phụ lực hợp đồng;- Quyền tài sản từ các hợp đồng thuê và giá trị hàng tồn kho và nợ phải thu theo các hợp đồng thế chấp.",20888436945.0,,,
Ngân hàng TMCP Công Thương - Chi nhánh Hội An,Ngân hàng TMCP Công Thương - Chi nhánh Hội An,Ngân hàng TMCP Công Thương - Chi nhánh Hội An,2.133.753.247,"Theo thời hạn từng khoản vay, tối đa không quá 8 tháng kể từ ngày giải ngân. Ngày trả nợ gốc cuối cùng là ngày 26 tháng 2 năm 2025. Lãi vay trả cùng ngày với nợ gốc.","Lãi suất thã nổi có điều chỉnh. Lãi suất trong kỳ là 5,5%/năm",- Tài sản đảm bảo khoản vay theo Hợp đồng thế chấp quyền tài sản và hàng hóa số 16320501 ký ngày 9 tháng 5 năm 2016.,2133753247.0,,,
Ngân hàng TMCP Ngoại Thương - Chi nhánh Biên Hòa,Ngân hàng TMCP Ngoại Thương - Chi nhánh Biên Hòa,Ngân hàng TMCP Ngoại Thương - Chi nhánh Biên Hòa,4.500.000.000,"Theo thời hạn của từng khoản vay, tối đa không quá 5 tháng kể từ ngày giải ngân.","Cố định 6,1%/năm","- Hợp đồng tiền gửi trị giá 1,2 tỷ đồng phát hành ngày 19 tháng 7 năm 2019; hợp đồng tiền gửi trị giá 1 tỷ đồng phát hành ngày 14 tháng 6 năm 2021 và hợp đồng tiền gửi trị giá 3 tỷ đồng phát hành ngày 16 tháng 7 năm 2024;- Hợp đồng tiền gửi số 0485001001918 trị giá 1,2 tỷ đồng; và số 001021516942 trị giá 1 tỷ đồng.",4500000000.0,,,
