row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Số có khả năng trả nợ
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,71.143.661.816,71.143.661.816,89.526.713.858,89.526.713.858,71143661816.0,71143661816.0,89526713858.0,89526713858.0
- Công ty TNHH MTV Hưng Gia Phát Gia Lai,- Công ty TNHH MTV Hưng Gia Phát Gia Lai,- Công ty TNHH MTV Hưng Gia Phát Gia Lai,3.803.850.421,3.803.850.421,1.139.501.108,1.139.501.108,3803850421.0,3803850421.0,1139501108.0,1139501108.0
- Công ty TNHH Thương mại Dịch vụ Thiên An Hưng,- Công ty TNHH Thương mại Dịch vụ Thiên An Hưng,- Công ty TNHH Thương mại Dịch vụ Thiên An Hưng,3.211.692.000,3.211.692.000,4.159.720.400,4.159.720.400,3211692000.0,3211692000.0,4159720400.0,4159720400.0
- Công ty TNHH Bao bì Tấn Đạt,- Công ty TNHH Bao bì Tấn Đạt,- Công ty TNHH Bao bì Tấn Đạt,2.375.167.669,2.375.167.669,4.464.862.758,4.464.862.758,2375167669.0,2375167669.0,4464862758.0,4464862758.0
- Phải trả đối tượng khác,- Phải trả đối tượng khác,- Phải trả đối tượng khác,61.752.951.726,61.752.951.726,79.762.629.592,79.762.629.592,61752951726.0,61752951726.0,79762629592.0,79762629592.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,71.143.661.816,71.143.661.816,89.526.713.858,89.526.713.858,71143661816.0,71143661816.0,89526713858.0,89526713858.0
