row_label_raw,row_label_full,16. Phải trả người bán ngắn hạn,Cuối năm VND,Đầu năm VND,numeric__Cuối năm VND,numeric__Đầu năm VND
Công ty CP ĐTPTXD DLTT Vũng Tàu,Công ty CP ĐTPTXD DLTT Vũng Tàu,Công ty CP ĐTPTXD DLTT Vũng Tàu,-,-,,
Công ty CP ĐTPTXD Thanh Bình,Công ty CP ĐTPTXD DLTT Vũng Tàu > Công ty CP ĐTPTXD Thanh Bình,Công ty CP ĐTPTXD Thanh Bình,8.821.471.067,471.672.613,8821471067.0,471672613.0
Công ty CP DIC số 4,Công ty CP ĐTPTXD DLTT Vũng Tàu > Công ty CP DIC số 4,Công ty CP DIC số 4,9.706.732.304,-,9706732304.0,
Cộng,Công ty CP ĐTPTXD DLTT Vũng Tàu > Cộng,Cộng,160.109.952.362,113.968.068.632,160109952362.0,113968068632.0
17. Người mua trả tiền trước ngắn hạn,17. Người mua trả tiền trước ngắn hạn,17. Người mua trả tiền trước ngắn hạn,Cuối năm VND,Đầu năm VND,,
Công ty CP Taekwang Vina Industrial,17. Người mua trả tiền trước ngắn hạn > Công ty CP Taekwang Vina Industrial,Công ty CP Taekwang Vina Industrial,11.331.120.000,-,11331120000.0,
Nhóm khách hàng mua BDS của Tổng Công ty,17. Người mua trả tiền trước ngắn hạn > Nhóm khách hàng mua BDS của Tổng Công ty,Nhóm khách hàng mua BDS của Tổng Công ty,496.366.373.973,271.102.830.373,496366373973.0,271102830373.0
Các khách hàng khác,17. Người mua trả tiền trước ngắn hạn > Các khách hàng khác,Các khách hàng khác,5.821.058.059,14.566.493.911,5821058059.0,14566493911.0
Cộng,17. Người mua trả tiền trước ngắn hạn > Cộng,Cộng,513.518.552.032,285.669.324.284,513518552032.0,285669324284.0
