row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
415,415,415,Cổ phiếu quỹ (*),,-,-,,,,
417,417,417,Chênh lệch tỷ giá hối đoái,,-,-,,,,
418,417 > 418,418,Quỹ đầu tư phát triển,V.26,163.672.057.495,161.961.502.413,,,163672057495.0,161961502413.0
419,419,419,Quỹ hỗ trợ sắp xếp doanh nghiệp,,-,-,,,,
420,420,420,Quỹ khác thuộc vốn chủ sở hữu,,-,-,,,,
421,420 > 421,421,Lợi nhuận sau thuế chưa phân phối,V.26,119.541.816.792,66.073.619.772,,,119541816792.0,66073619772.0
421a,420 > 421a,421a,Lợi nhuận sau thuế lũy kế đến cuối năm trước,,61.095.839.034,55.612.798.813,,,61095839034.0,55612798813.0
421b,420 > 421b,421b,Lợi nhuận sau thuế chưa phân phối kỳ này,,58.445.977.758,10.460.820.959,,,58445977758.0,10460820959.0
422,422,422,Nguồn vốn đầu tư xây dựng cơ bản,,-,-,,,,
429,422 > 429,429,Lợi ích cổ đông không kiểm soát,V.26,66.787.627.727,45.226.873.372,,,66787627727.0,45226873372.0
430,430,430,Nguồn kinh phí,,-,-,,,,
431,431,431,Nguồn kinh phí,,-,-,,,,
432,432,432,Nguồn kinh phí đã hình thành tài sản cố định,,-,-,,,,
440,432 > 440,440,TỔNG CỘNG NGUỒN VỐN,,5.875.805.695.072,5.089.309.884.686,,,5875805695072.0,5089309884686.0
