row_label_raw,row_label_full,Nội dung nghiệp vụ/Bên liên quan,Mối quan hệ,Giá trị giao dịch VND,Số dư cuối năm phải thu/(phải trả) VND,numeric__Mối quan hệ,numeric__Giá trị giao dịch VND,numeric__Số dư cuối năm phải thu/(phải trả) VND
"Phải thu về cung cấp hàng hóa, dịch vụ","Phải thu về cung cấp hàng hóa, dịch vụ","Phải thu về cung cấp hàng hóa, dịch vụ","Phải thu về cung cấp hàng hóa, dịch vụ","Phải thu về cung cấp hàng hóa, dịch vụ","Phải thu về cung cấp hàng hóa, dịch vụ",,,
Công ty CP Bất Đông Sản DIC,"Phải thu về cung cấp hàng hóa, dịch vụ > Công ty CP Bất Đông Sản DIC",Công ty CP Bất Đông Sản DIC,Công ty liên kết,545.259.000,87.825.000,,545259000.0,87825000.0
Công ty Cổ Phần Vina Đại Phước,"Phải thu về cung cấp hàng hóa, dịch vụ > Công ty Cổ Phần Vina Đại Phước",Công ty Cổ Phần Vina Đại Phước,Công ty liên kết,148.697.531.347,193.527.369.935,,148697531347.0,193527369935.0
Công ty CP Đầu tư PT Xây dựng-Bê Tông,"Phải thu về cung cấp hàng hóa, dịch vụ > Công ty CP Đầu tư PT Xây dựng-Bê Tông",Công ty CP Đầu tư PT Xây dựng-Bê Tông,Công ty liên kết,375.073.299,-,,375073299.0,
Công ty CP Đầu tư PT Phương Nam,"Phải thu về cung cấp hàng hóa, dịch vụ > Công ty CP Đầu tư PT Phương Nam",Công ty CP Đầu tư PT Phương Nam,Công ty liên kết,956.982.735,263.441.002,,956982735.0,263441002.0
Công ty CP Đầu Tư Việt Thiên Lâm,"Phải thu về cung cấp hàng hóa, dịch vụ > Công ty CP Đầu Tư Việt Thiên Lâm",Công ty CP Đầu Tư Việt Thiên Lâm,Công ty liên kết,-,199.363.995.196,,,199363995196.0
