row_label_raw,row_label_full,10. Chi phí thuế thu nhập doanh nghiệp hiện hành,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Chi phí thuế thu nhập doanh nghiệp hoãn lại,Chi phí thuế thu nhập doanh nghiệp hoãn lại,Chi phí thuế thu nhập doanh nghiệp hoãn lại,(5.459.240.856),-,-5459240856.0,
Chi phí thuế thuế thu nhập doanh nghiệp,Chi phí thuế thuế thu nhập doanh nghiệp,Chi phí thuế thuế thu nhập doanh nghiệp,37.006.666.730,10.382.318.919,37006666730.0,10382318919.0
