row_label_raw,row_label_full,VND,VND_1,VND_2,VND_3,numeric__VND_1,numeric__VND_2,numeric__VND_3
Giá trị gốc,Giá trị gốc,Giá trị gốc,Dự phòng,Giá trị gốc,Dự phòng,,,
143.249.987.066,143.249.987.066,143.249.987.066,-,,-,,,
-,143.249.987.066 > -,-,-,162.959.415,-,,162959415.0,
12.586.641.114,143.249.987.066 > 12.586.641.114,12.586.641.114,-,16.376.480.114,-,,16376480114.0,
3.382.964.777,143.249.987.066 > 3.382.964.777,3.382.964.777,-,19.725.294.000,-,,19725294000.0,
10.312.541.774,143.249.987.066 > 10.312.541.774,10.312.541.774,-,10.312.541.774,-,,10312541774.0,
6.374.848.000,6.374.848.000,6.374.848.000,-,-,-,,,
24.123.636.220,6.374.848.000 > 24.123.636.220,24.123.636.220,(1.127.106.180),23.527.334.667,(1.127.106.180),-1127106180.0,23527334667.0,-1127106180.0
203.501.000.485,6.374.848.000 > 203.501.000.485,203.501.000.485,(1.127.106.180),71.384.731.642,(1.127.106.180),-1127106180.0,71384731642.0,-1127106180.0
