row_label_raw,row_label_full,15. Tài sản thuế thu nhập hoãn lại,Cuối năm VND,Đầu năm VND,numeric__Cuối năm VND,numeric__Đầu năm VND
Lợi nhuận chưa thực hiện từ tài sản mua bán nội bộ,Lợi nhuận chưa thực hiện từ tài sản mua bán nội bộ,Lợi nhuận chưa thực hiện từ tài sản mua bán nội bộ,733.214.947,733.214.947,733214947.0,733214947.0
Lợi nhuận chưa thực hiện khi góp vốn vào Công ty liên kết,Lợi nhuận chưa thực hiện khi góp vốn vào Công ty liên kết,Lợi nhuận chưa thực hiện khi góp vốn vào Công ty liên kết,20.247.688.259,20.863.152.914,20247688259.0,20863152914.0
Cộng,Cộng,Cộng,20.980.903.206,21.596.367.861,20980903206.0,21596367861.0
