row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Giá vốn bán điện,Giá vốn bán điện,Giá vốn bán điện,11.393.603.595.106,10.393.420.950.023,11393603595106.0,10393420950023.0
Giá vốn bán than,Giá vốn bán than,Giá vốn bán than,101.329.252.891,96.889.642.536,101329252891.0,96889642536.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,116.398.098.508,102.323.630.995,116398098508.0,102323630995.0
Cộng,Cộng,Cộng,11.611.330.946.505,10.592.634.223.554,11611330946505.0,10592634223554.0
