row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,42.069.431.300,25.436.711.788,42069431300.0,25436711788.0
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",1.595.766.320,200.000.000,1595766320.0,200000000.0
Tạm ứng,Tạm ứng,Tạm ứng,8.321.171.433,4.865.608.511,8321171433.0,4865608511.0
Phải thu về cổ tức và lợi nhuận được chia,Phải thu về cổ tức và lợi nhuận được chia,Phải thu về cổ tức và lợi nhuận được chia,10.815.000.000,-,10815000000.0,
Dự thu lãi tiền gửi,Dự thu lãi tiền gửi,Dự thu lãi tiền gửi,5.136.542.466,3.814.367.123,5136542466.0,3814367123.0
Thuế GTGT tiền điện bán ra,Thuế GTGT tiền điện bán ra,Thuế GTGT tiền điện bán ra,8.575.767.157,7.393.485.580,8575767157.0,7393485580.0
Các khoản khác,Các khoản khác,Các khoản khác,7.625.183.924,9.163.250.574,7625183924.0,9163250574.0
Dài hạn,Dài hạn,Dài hạn,32.090.120.826,14.406.301.208,32090120826.0,14406301208.0
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",29.192.046.619,11.883.315.008,29192046619.0,11883315008.0
"Lãi ký cược, ký quỹ","Lãi ký cược, ký quỹ","Lãi ký cược, ký quỹ",2.898.074.207,2.522.986.200,2898074207.0,2522986200.0
Cộng,Cộng,Cộng,74.159.552.126,39.843.012.996,74159552126.0,39843012996.0
