row_label_raw,row_label_full,- Ông Ngô Trí Thịnh,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
- Ông Bùi Minh Tân,- Ông Bùi Minh Tân,- Ông Bùi Minh Tân,Phó Tổng Giám đốc,Miễn nhiệm từ ngày 01/07/2024,,
- Ông Phạm Xuân Phong,- Ông Phạm Xuân Phong,- Ông Phạm Xuân Phong,Phó Tổng Giám đốc,Miễn nhiệm từ ngày 07/05/2024,,
- Ông Nguyễn Trung Thực,- Ông Nguyễn Trung Thực,- Ông Nguyễn Trung Thực,Phó Tổng Giám đốc,,,
- Ông Nghiêm Xuân Chiến,- Ông Nghiêm Xuân Chiến,- Ông Nghiêm Xuân Chiến,Phó Tổng Giám đốc,,,
- Ông Đoàn Xuân Hiệu,- Ông Đoàn Xuân Hiệu,- Ông Đoàn Xuân Hiệu,Phó Tổng Giám đốc,Miễn nhiệm từ ngày 01/07/2024,,
- Ông Đăng Quốc Long,- Ông Đăng Quốc Long,- Ông Đăng Quốc Long,Phó Tổng Giám đốc,Bổ nhiệm từ ngày 01/07/2024,,
