row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Phải thu tiền kinh phí bồi thường,Phải thu tiền kinh phí bồi thường,Phải thu tiền kinh phí bồi thường,2.934.779.500,-,-,-,2934779500.0,,,
Cộng,Cộng,Cộng,2.934.779.500,-,-,-,2934779500.0,,,
