row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,17.957.001,-,17957001.0,
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,402.975.767,626.546.470,402975767.0,626546470.0
Cộng,Cộng,Cộng,420.932.768,626.546.470,420932768.0,626546470.0
