row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",9.077.545.205.295,7.830.973.200.364,9077545205295.0,7830973200364.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,520.922.472.302,484.443.845.017,520922472302.0,484443845017.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.318.809.186.498,1.512.613.097.073,1318809186498.0,1512613097073.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,535.962.336.617,554.159.611.722,535962336617.0,554159611722.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,555.345.075.566,588.512.088.062,555345075566.0,588512088062.0
Cộng,Cộng,Cộng,12.008.584.276.278,10.970.701.842.238,12008584276278.0,10970701842238.0
