row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Doanh thu bán điện,Doanh thu bán điện,Doanh thu bán điện,12.548.788.301.513,11.537.225.902.507,12548788301513.0,11537225902507.0
Doanh thu bán than,Doanh thu bán than,Doanh thu bán than,157.970.986.678,169.609.550.481,157970986678.0,169609550481.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,132.541.996.480,123.198.035.490,132541996480.0,123198035490.0
Cộng,Cộng,Cộng,12.839.301.284.671,11.830.033.488.478,12839301284671.0,11830033488478.0
Trong đó,Trong đó,Trong đó,Trong đó,Trong đó,,
Doanh thu bán cho bên thứ ba,Trong đó > Doanh thu bán cho bên thứ ba,Doanh thu bán cho bên thứ ba,12.677.983.225.928,11.654.465.069.121,12677983225928.0,11654465069121.0
Doanh thu bán cho bên liên quan(Chi tiết tại Thuyết minh số VII.2),Trong đó > Doanh thu bán cho bên liên quan(Chi tiết tại Thuyết minh số VII.2),Doanh thu bán cho bên liên quan(Chi tiết tại Thuyết minh số VII.2),161.318.058.743,175.568.419.357,161318058743.0,175568419357.0
Cộng,Trong đó > Cộng,Cộng,12.839.301.284.671,11.830.033.488.478,12839301284671.0,11830033488478.0
