row_label_raw,row_label_full,col_0,Hoạt động bốcđỡ containerVND,"Hoạt độngchạy lạnh, kiểm hóa,kiểm dịch, lưu kho,lưu bãiVND",Hoạt độngvận chuyểnVND,Hoạt động khácVND,Tổng cộngVND,numeric__Hoạt động bốcđỡ containerVND,"numeric__Hoạt độngchạy lạnh, kiểm hóa,kiểm dịch, lưu kho,lưu bãiVND",numeric__Hoạt độngvận chuyểnVND,numeric__Hoạt động khácVND,numeric__Tổng cộngVND
Tài sản của bộ phậnTài sản không phân bổ,Tài sản của bộ phậnTài sản không phân bổ,Tài sản của bộ phậnTài sản không phân bổ,768.214.118.770,156.094.957.746,253.551.888.902,103.643.036.103,1.281.504.001.5211.111.740.919.430,768214118770.0,156094957746.0,253551888902.0,103643036103.0,1.2815040015211112e+25
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,,2.393.244.920.951,,,,,2393244920951.0
Nợ phải trả của bộ phậnCác khoản nợ không phân bổ,Nợ phải trả của bộ phậnCác khoản nợ không phân bổ,Nợ phải trả của bộ phậnCác khoản nợ không phân bổ,41.802.852.043,5.360.998.884,21.572.227.682,19.836.588.401,88.572.667.010234.594.101.956,41802852043.0,5360998884.0,21572227682.0,19836588401.0,8.85726670102346e+22
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,,,,,323.166.768.966,,,,,323166768966.0
Chỉ tiêu vốnKhẩu hao tài sản cố định hữu hìnhKhẩu hao tài sản cố định vô hình,Chỉ tiêu vốnKhẩu hao tài sản cố định hữu hìnhKhẩu hao tài sản cố định vô hình,Chỉ tiêu vốnKhẩu hao tài sản cố định hữu hìnhKhẩu hao tài sản cố định vô hình,31.303.649.500127.627.159.212,3.776.433.21523.880.809.704,61.163.229.27045.870.059.196,6.114.679.32815.379.053.938,102.357.991.313212.757.082.0502.986.421.476,3.1303649500127627e+22,3.776433215238808e+20,6.11632292704587e+21,6.11467932815379e+20,1.0235799131321275e+33
