row_label_raw,row_label_full,col_0,Chi phí đất trả trước VND,"Công cụ, dụng cụ và chi phí trả trước dài hạn khác VND",Tổng cộng VND,numeric__Chi phí đất trả trước VND,"numeric__Công cụ, dụng cụ và chi phí trả trước dài hạn khác VND",numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,534.812.640.562,42.091.306.794,576.903.947.356,534812640562.0,42091306794.0,576903947356.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,2.926.945.348,40.067.276.231,42.994.221.579,2926945348.0,40067276231.0,42994221579.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(16.334.423.680),(46.444.780.683),(62.779.204.363),-16334423680.0,-46444780683.0,-62779204363.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,521.405.162.230,35.713.802.342,557.118.964.572,521405162230.0,35713802342.0,557118964572.0
