row_label_raw,row_label_full,TỔNG CỘNG,16.291.938.524,77.678.963.823,numeric__16.291.938.524,numeric__77.678.963.823
,,,31/12/2025VND,01/01/2025VND,,
Phải trả nhà cung cấp là các bên liên quan,Phải trả nhà cung cấp là các bên liên quan,Phải trả nhà cung cấp là các bên liên quan,Phải trả nhà cung cấp là các bên liên quan,Phải trả nhà cung cấp là các bên liên quan,,
- Công ty Cổ phần Dịch vụ Hàng không Sân bayTân Sơn Nhất,Phải trả nhà cung cấp là các bên liên quan > - Công ty Cổ phần Dịch vụ Hàng không Sân bayTân Sơn Nhất,- Công ty Cổ phần Dịch vụ Hàng không Sân bayTân Sơn Nhất,12.307.373.555,5.091.784.600,12307373555.0,5091784600.0
- Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Phải trả nhà cung cấp là các bên liên quan > - Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,- Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,3.528.013.778,2.629.015.264,3528013778.0,2629015264.0
- Công ty Cổ phần Vận tải Hàng không Miền Nam,Phải trả nhà cung cấp là các bên liên quan > - Công ty Cổ phần Vận tải Hàng không Miền Nam,- Công ty Cổ phần Vận tải Hàng không Miền Nam,1.065.177.482,169.474.495,1065177482.0,169474495.0
- Công ty Cổ phần Phục vụ Mặt đất Hà Nội,Phải trả nhà cung cấp là các bên liên quan > - Công ty Cổ phần Phục vụ Mặt đất Hà Nội,- Công ty Cổ phần Phục vụ Mặt đất Hà Nội,411.183.917,4.687.552,411183917.0,4687552.0
- Công ty Cổ phần Thương mại Hàng không MiềnNam,Phải trả nhà cung cấp là các bên liên quan > - Công ty Cổ phần Thương mại Hàng không MiềnNam,- Công ty Cổ phần Thương mại Hàng không MiềnNam,21.592.145,14.128.362,21592145.0,14128362.0
TỔNG CỘNG,Phải trả nhà cung cấp là các bên liên quan > TỔNG CỘNG,TỔNG CỘNG,17.333.340.877,7.909.090.273,17333340877.0,7909090273.0
