row_label_raw,row_label_full,01/01/2025 > Giá trịVND,01/01/2025 > Phân loại vay dài hạn đến hạn trả VND,Trong năm > Trả gốc vayVND,Trong năm > Chênh lệch tỷ giáVND,31/12/2025 > Giá trịVND,numeric__01/01/2025 > Phân loại vay dài hạn đến hạn trả VND,numeric__Trong năm > Trả gốc vayVND,numeric__Trong năm > Chênh lệch tỷ giáVND,numeric__31/12/2025 > Giá trịVND
395.932.592.937,395.932.592.937,395.932.592.937,395.932.592.938,(420.843.433.716),40.553.106.601,411.574.858.760,395932592938.0,-420843433716.0,40553106601.0,411574858760.0
113.261.757.991,113.261.757.991,113.261.757.991,113.261.757.992,(121.595.741.346),13.173.542.109,118.101.316.746,113261757992.0,-121595741346.0,13173542109.0,118101316746.0
63.654.578.946,63.654.578.946,63.654.578.946,63.654.578.946,(66.898.124.370),5.676.204.492,66.087.238.014,63654578946.0,-66898124370.0,5676204492.0,66087238014.0
105.282.944.000,105.282.944.000,105.282.944.000,105.282.944.000,(110.647.680.000),9.388.288.000,109.306.496.000,105282944000.0,-110647680000.0,9388288000.0,109306496000.0
113.733.312.000,113.733.312.000,113.733.312.000,113.733.312.000,(121.701.888.000),12.315.072.000,118.079.808.000,113733312000.0,-121701888000.0,12315072000.0,118079808000.0
