row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,484.340.916.453,276.027.836.682,484340916453.0,276027836682.0
"Thuế TNDN theo thuế suất phổ thông (năm 2016: 20%, năm 2015: 22%)","Thuế TNDN theo thuế suất phổ thông (năm 2016: 20%, năm 2015: 22%)","Thuế TNDN theo thuế suất phổ thông (năm 2016: 20%, năm 2015: 22%)",96.868.183.291,60.726.124.070,96868183291.0,60726124070.0
Thuế TNDN được giảm trừ,Thuế TNDN được giảm trừ,Thuế TNDN được giảm trừ,-,(2.375.853.015),,-2375853015.0
Các khoản điều chỉnh tăng (giảm),Các khoản điều chỉnh tăng (giảm),Các khoản điều chỉnh tăng (giảm),,,,
Phân bổ lợi thế thương mại phát sinh từ hợp nhất kinh doanh,Các khoản điều chỉnh tăng (giảm) > Phân bổ lợi thế thương mại phát sinh từ hợp nhất kinh doanh,Phân bổ lợi thế thương mại phát sinh từ hợp nhất kinh doanh,1.032.816.922,1.165.217.621,1032816922.0,1165217621.0
Lỗ phát sinh trong năm của các công ty con,Các khoản điều chỉnh tăng (giảm) > Lỗ phát sinh trong năm của các công ty con,Lỗ phát sinh trong năm của các công ty con,97.633.888,895.917.000,97633888.0,895917000.0
Chi phí lãi vay không được khấu trừ,Các khoản điều chỉnh tăng (giảm) > Chi phí lãi vay không được khấu trừ,Chi phí lãi vay không được khấu trừ,995.235.394,428.269.600,995235394.0,428269600.0
Thu nhập từ hoạt động không thuộc diện nộp thuế TNDN,Các khoản điều chỉnh tăng (giảm) > Thu nhập từ hoạt động không thuộc diện nộp thuế TNDN,Thu nhập từ hoạt động không thuộc diện nộp thuế TNDN,(5.497.051.732),(43.433.685),-5497051732.0,-43433685.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh tăng (giảm) > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(1.742.586.387),-,-1742586387.0,
Chi phí không được khấu trừ khác,Các khoản điều chỉnh tăng (giảm) > Chi phí không được khấu trừ khác,Chi phí không được khấu trừ khác,3.887.795.749,5.228.372.046,3887795749.0,5228372046.0
Điều chỉnh thuế TNDN trích thiếu các kỳ trước,Các khoản điều chỉnh tăng (giảm) > Điều chỉnh thuế TNDN trích thiếu các kỳ trước,Điều chỉnh thuế TNDN trích thiếu các kỳ trước,1.128.719.450,1.414.555.651,1128719450.0,1414555651.0
Chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm) > Chi phí thuế TNDN,Chi phí thuế TNDN,96.770.746.575,67.439.169.288,96770746575.0,67439169288.0
