row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,11.012.029.151,148.046.652.354,11012029151.0,148046652354.0
Tiền phạt từ vi phạm hợp đồng,Tiền phạt từ vi phạm hợp đồng,Tiền phạt từ vi phạm hợp đồng,5.698.061.496,935.061.715,5698061496.0,935061715.0
Cho thuê đất,Cho thuê đất,Cho thuê đất,1.594.571.123,-,1594571123.0,
Lãi từ giao dịch mua giá rẻ,Lãi từ giao dịch mua giá rẻ,Lãi từ giao dịch mua giá rẻ,-,33.833.673.323,,33833673323.0
Lợi nhuận liên quan đến dự án Phước Long B,Lợi nhuận liên quan đến dự án Phước Long B,Lợi nhuận liên quan đến dự án Phước Long B,-,111.071.460.611,,111071460611.0
Các khoản khác,Các khoản khác,Các khoản khác,3.719.396.532,2.206.456.705,3719396532.0,2206456705.0
Chi phí khác,Chi phí khác,Chi phí khác,(4.221.939.695),(16.880.842.305),-4221939695.0,-16880842305.0
Tiền lãi châm nộp,Tiền lãi châm nộp,Tiền lãi châm nộp,(904.737.630),(14.245.992.904),-904737630.0,-14245992904.0
Các khoản khác,Các khoản khác,Các khoản khác,(3.317.202.065),(2.634.849.401),-3317202065.0,-2634849401.0
LỢI NHUẬN KHÁC THUÀN,LỢI NHUẬN KHÁC THUÀN,LỢI NHUẬN KHÁC THUÀN,6.790.089.456,131.165.810.049,6790089456.0,131165810049.0
