row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,69.358.572.449,97.403.687.446,(80.824.364.594),85.937.895.301,69358572449.0,97403687446.0,-80824364594.0,85937895301.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,53.570.252.697,267.682.038.044,(286.194.423.922),35.057.866.819,53570252697.0,267682038044.0,-286194423922.0,35057866819.0
Tiền sử dụng đất,Tiền sử dụng đất,Tiền sử dụng đất,4.964.335.851,77.910.628.126,(37.503.743.976),45.371.220.001,4964335851.0,77910628126.0,-37503743976.0,45371220001.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,127.893.160.997,442.996.353.616,(404.522.532.492),166.366.982.121,127893160997.0,442996353616.0,-404522532492.0,166366982121.0
